,realSum,room_type,room_shared,room_private,person_capacity,host_is_superhost,multi,biz,cleanliness_rating,guest_satisfaction_overall,bedrooms,dist,metro_dist,attr_index,attr_index_norm,rest_index,rest_index_norm,lng,lat
304,237.3914865,Private room,FALSE,TRUE,2,TRUE,0,0,10,97,1,2.017843289,0.3239799671,305.2731397,10.40420096,692.7164279,15.24882054,2.14752,41.38055
305,321.4094538,Private room,FALSE,TRUE,2,TRUE,1,0,10,95,1,1.206293311,0.5679868988,562.6531325,19.17612623,1036.832831,22.82388165,2.16547,41.39745
306,393.0923732,Private room,FALSE,TRUE,3,TRUE,1,0,10,100,1,1.181757491,0.5838827507,564.2657045,19.23108529,1058.558931,23.30213999,2.16581,41.3973
307,196.8952917,Private room,FALSE,TRUE,2,FALSE,0,1,9,86,1,1.835581522,0.5909512261,332.4003209,11.32873905,973.7389283,21.43499067,2.14952,41.39307
308,239.4861173,Private room,FALSE,TRUE,2,FALSE,1,0,10,93,1,1.578010292,0.03652632178,366.4934696,12.49068854,859.8736206,18.92846481,2.16071,41.37477
309,242.9771685,Private room,FALSE,TRUE,3,FALSE,0,1,9,93,1,0.9957065389,0.3424647167,764.5856999,26.05831382,2133.872404,46.97309899,2.17686,41.3798
310,445.4581423,Entire home/apt,FALSE,FALSE,6,FALSE,0,1,10,94,2,1.984917694,0.2965330853,711.1313181,24.23650227,699.675259,15.40200583,2.171,41.405
311,413.1077338,Entire home/apt,FALSE,FALSE,6,FALSE,0,1,10,94,3,1.984904581,0.296531846,711.1396775,24.23678718,699.6770635,15.40204555,2.171,41.405
312,173.6216166,Private room,FALSE,TRUE,2,FALSE,0,0,9,93,1,1.983930499,0.252929181,350.0455171,11.9301158,841.09911,18.51518005,2.15082,41.37663
313,173.6216166,Private room,FALSE,TRUE,2,FALSE,1,0,10,92,1,1.127875639,0.2961891423,653.4716519,22.27136785,1513.946922,33.3266312,2.1777,41.37879
314,479.2049713,Entire home/apt,FALSE,FALSE,6,FALSE,0,1,8,88,2,2.35616362,0.4455124517,514.8239718,17.5460313,583.7490991,12.85011427,2.17813,41.40746
315,422.4172039,Entire home/apt,FALSE,FALSE,5,FALSE,0,1,10,94,2,1.984887157,0.2965343204,711.1460071,24.2370029,699.6792386,15.40209343,2.171,41.405
316,150.5806782,Private room,FALSE,TRUE,2,FALSE,0,0,10,93,1,0.541725942,0.4128190409,636.2828181,21.68554467,1568.017728,34.51689606,2.16857,41.38238
317,223.1945447,Private room,FALSE,TRUE,2,FALSE,1,0,10,98,1,1.231664209,0.4324965589,591.7426359,20.16754343,1453.132091,31.9879096,2.18406,41.3838
318,187.3530849,Private room,FALSE,TRUE,2,FALSE,0,1,9,88,1,1.226810993,0.2102726535,480.7983889,16.38638455,1061.856948,23.37473948,2.17035,41.37609
319,397.5143715,Private room,FALSE,TRUE,4,FALSE,1,0,9,93,1,0.6651331719,0.3202261963,577.9392472,19.69710168,1153.319174,25.38810456,2.177,41.39
320,219.7034934,Private room,FALSE,TRUE,2,FALSE,1,0,9,94,1,0.1199026814,0.1162861529,592.8278666,20.20452984,1439.995152,31.69872515,2.16861,41.38691
321,310.0053529,Private room,FALSE,TRUE,2,FALSE,1,0,9,97,1,0.2738816082,0.2439263108,702.4918567,23.9420555,1475.524855,32.48084325,2.17328,41.38697
322,163.1484628,Private room,FALSE,TRUE,2,TRUE,0,0,8,96,1,1.780120235,0.4059284686,746.7275108,25.44967793,718.7981597,15.82295973,2.178,41.402
323,176.1817209,Private room,FALSE,TRUE,2,FALSE,1,0,9,89,1,3.032839151,0.3434920557,254.3973809,8.670273047,459.3575626,10.11187371,2.14165,41.37011
324,277.6549445,Private room,FALSE,TRUE,2,FALSE,1,0,9,90,1,1.301295099,0.476083147,548.0543256,18.67857535,1439.051745,31.67795786,2.184,41.382
325,173.6216166,Private room,FALSE,TRUE,2,FALSE,0,0,8,94,1,0.9550766161,0.2660294213,816.8553834,27.83974894,1785.247006,39.29878103,2.17864,41.3815
326,225.7546489,Private room,FALSE,TRUE,2,FALSE,1,0,9,89,1,0.6227924945,0.3473932166,667.6820047,22.7556796,1303.007894,28.68321399,2.17731,41.38826
327,231.5730677,Private room,FALSE,TRUE,2,FALSE,0,1,9,93,1,0.7862552146,0.490435382,553.9719858,18.88025875,1309.027473,28.81572345,2.16761,41.38029
328,267.6472642,Private room,FALSE,TRUE,2,FALSE,1,0,10,90,1,0.6385615075,0.2813397763,564.29427,19.23205885,1124.556748,24.75495505,2.17609,41.39062
329,347.4759699,Private room,FALSE,TRUE,3,FALSE,1,0,9,94,1,0.7834550957,0.2140883573,538.244373,18.34423634,1067.41505,23.49709041,2.17781,41.39105
330,125.2123723,Private room,FALSE,TRUE,2,FALSE,0,0,9,94,1,2.637951797,0.6090403187,414.5112497,14.12721194,549.5900236,12.09816788,2.17201,41.41085
331,288.1280983,Private room,FALSE,TRUE,2,TRUE,0,0,10,98,1,0.6520212981,0.1776811289,873.0833418,29.75608845,1590.807824,35.01857621,2.1772,41.38486
332,173.6216166,Private room,FALSE,TRUE,2,FALSE,1,0,7,86,1,2.32694804,0.3679815188,556.2125472,18.9566207,621.6523498,13.68448147,2.17627,41.40756
333,161.984779,Private room,FALSE,TRUE,2,FALSE,0,0,10,91,1,1.135222898,0.3696054232,442.9712841,15.09717581,1085.937567,23.90482803,2.16595,41.37738
334,257.6395839,Private room,FALSE,TRUE,2,FALSE,0,1,8,86,1,0.4367545631,0.2819176063,582.2897064,19.84537234,1431.982864,31.52235002,2.171,41.391
335,177.8108781,Private room,FALSE,TRUE,3,FALSE,0,0,8,86,1,0.7216314284,0.1620152346,962.8767525,32.81639271,1566.784077,34.4897396,2.17154,41.38074
336,233.6676985,Private room,FALSE,TRUE,2,FALSE,1,0,9,98,1,1.704325723,0.6087372412,403.1428143,13.73975732,912.3967643,20.08466085,2.18972,41.38322
337,173.6216166,Private room,FALSE,TRUE,2,FALSE,1,0,9,91,1,1.804159663,0.3260945651,352.0764337,11.99933271,731.7578961,16.10824341,2.19114,41.39044
338,97.05122536,Shared room,TRUE,FALSE,4,FALSE,0,1,9,90,1,0.7796400171,0.2126849472,826.1239591,28.15563695,1446.547079,31.84295322,2.17128,41.38018
339,161.984779,Private room,FALSE,TRUE,3,TRUE,1,0,10,99,1,2.06936436,0.6218132888,308.9195147,10.5284753,810.3871426,17.83911512,2.147,41.394
340,129.6343706,Private room,FALSE,TRUE,2,FALSE,0,0,9,90,1,1.710346266,0.2561409828,333.370349,11.36179917,873.1695452,19.22114903,2.14993,41.39007
341,196.8952917,Private room,FALSE,TRUE,2,FALSE,0,0,10,93,1,1.122558563,0.301926258,673.7046556,22.96094125,1577.219734,34.71946053,2.18175,41.38223
342,254.6140061,Private room,FALSE,TRUE,3,FALSE,0,0,10,95,1,1.572044155,0.4828993253,466.4965743,15.89895565,1158.61434,25.50466747,2.15989,41.39907
343,208.2993926,Private room,FALSE,TRUE,2,TRUE,0,0,10,96,1,1.791663791,0.2806795955,903.0761921,30.77829316,779.7482424,17.16465863,2.17161,41.40323
344,129.6343706,Private room,FALSE,TRUE,2,FALSE,0,0,9,85,1,0.3445650916,0.3309671292,734.8939729,25.04637188,1559.123384,34.32110416,2.173,41.385
345,306.5143017,Private room,FALSE,TRUE,2,FALSE,0,0,10,94,0,0.4404398348,0.2825048024,796.6559173,27.15131855,1595.566083,35.12332013,2.173,41.38387
346,172.2251961,Private room,FALSE,TRUE,2,FALSE,1,0,9,89,1,0.625149192,0.4743430141,556.7299556,18.97425481,1308.082824,28.79492882,2.16698,41.38199
347,219.9362301,Private room,FALSE,TRUE,3,FALSE,0,0,5,63,1,0.8291171022,0.1189507146,784.0139177,26.72045882,1646.328459,36.24075626,2.17946,41.38487
348,202.4809738,Private room,FALSE,TRUE,2,TRUE,1,0,10,100,1,1.502842306,0.3040525016,379.0085181,12.91722158,1036.550243,22.81766103,2.16389,41.37441
349,183.8620337,Private room,FALSE,TRUE,2,FALSE,1,0,8,87,1,0.7171459261,0.2545460992,1267.337485,43.19290552,1757.899934,38.69678782,2.17627,41.38272
350,189.9131892,Private room,FALSE,TRUE,2,FALSE,1,0,8,89,1,0.8081382791,0.2094815327,1697.335492,57.84793113,1707.365166,37.58436203,2.17735,41.3824
351,129.6343706,Private room,FALSE,TRUE,2,FALSE,0,1,9,90,1,1.5958265,0.1708214259,362.6527164,12.35978948,875.8135489,19.27935169,2.15861,41.37561
352,167.8031978,Private room,FALSE,TRUE,2,FALSE,1,0,10,100,1,0.393698727,0.3312197967,774.5241904,26.39703361,1643.609367,36.18090068,2.1746,41.38634
353,208.2993926,Private room,FALSE,TRUE,2,FALSE,0,0,9,94,2,1.381695972,0.5853231225,641.6124905,21.8671885,851.8926487,18.75277905,2.17298,41.39938
354,444.0617218,Entire home/apt,FALSE,FALSE,5,FALSE,1,0,10,96,2,0.6015821637,0.2744478598,978.3236884,33.3428492,1434.576599,31.57944612,2.16465,41.39075
355,173.6216166,Private room,FALSE,TRUE,3,FALSE,1,0,9,94,1,1.37581894,0.5721092407,511.4186174,17.42997133,1183.032361,26.04218325,2.1857,41.3834
356,176.8799311,Private room,FALSE,TRUE,2,FALSE,1,0,9,91,1,2.450586925,0.4903059097,482.5516042,16.44613696,577.8917797,12.72117664,2.17663,41.40864
357,196.8952917,Private room,FALSE,TRUE,2,FALSE,0,0,10,100,1,0.7093484744,0.4241404837,628.5760735,21.42288639,1274.506829,28.05581784,2.17838,41.38819
358,175.9489841,Private room,FALSE,TRUE,2,FALSE,1,0,10,85,1,1.339418211,0.4494064392,438.3711216,14.94039485,861.5503588,18.96537498,2.18535,41.39062
359,225.7546489,Private room,FALSE,TRUE,3,FALSE,0,1,8,77,1,0.6557367679,0.4216222414,601.8509105,20.51204973,1340.600126,29.51073473,2.16279,41.38944
360,229.2457002,Private room,FALSE,TRUE,2,FALSE,1,0,10,98,1,0.3816439712,0.3472534744,759.5341675,25.88614945,1607.29022,35.38140448,2.17438,41.38614
361,173.6216166,Private room,FALSE,TRUE,2,FALSE,0,1,10,93,1,0.6542634287,0.3795195784,678.9377028,23.13929194,1378.663623,30.34862942,2.16324,41.39009
362,341.4248144,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,9,88,1,0.8760055069,0.2833890575,705.1350319,24.03213917,1502.16717,33.06732261,2.18041,41.38617
363,211.7904438,Private room,FALSE,TRUE,2,FALSE,1,0,9,90,1,1.386644777,0.3677079263,355.2419602,12.10721896,886.3045882,19.51029175,2.15453,41.38266
364,175.9489841,Private room,FALSE,TRUE,2,FALSE,1,0,9,89,1,1.386651376,0.4696032617,425.3277439,14.49585551,832.629367,18.32873494,2.18574,41.3911
365,306.5143017,Private room,FALSE,TRUE,2,FALSE,0,1,10,100,1,0.480739091,0.3262170807,931.4165574,31.74417852,1487.781697,32.75065406,2.17575,41.38686
366,209.2303396,Private room,FALSE,TRUE,3,FALSE,0,1,10,98,1,0.747831148,0.2064509677,457.1788543,15.58139272,1202.190684,26.46391693,2.16131,41.38558
367,87.97449205,Private room,FALSE,TRUE,2,FALSE,0,0,9,89,1,1.758993698,0.1754552086,318.4872939,10.85456065,786.7587918,17.3189824,2.14899,41.38653
368,277.6549445,Private room,FALSE,TRUE,2,FALSE,0,0,10,98,1,1.070442606,0.135700068,661.91488,22.55912669,1303.45431,28.69304099,2.16067,41.39373
369,589.987665,Entire home/apt,FALSE,FALSE,4,TRUE,1,0,10,99,2,1.564327387,0.4895196624,703.9883568,23.99305863,779.674263,17.16303012,2.17644,41.40037
370,173.6216166,Private room,FALSE,TRUE,2,TRUE,1,0,9,96,1,1.819343241,0.5202060262,498.1751892,16.97861394,664.3279937,14.62390373,2.18151,41.40105
371,445.4581423,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,9,82,1,0.8529190104,0.2032778323,1134.257375,38.65732074,1694.218877,37.29497176,2.17786,41.38223
372,211.7904438,Private room,FALSE,TRUE,2,FALSE,0,0,10,94,1,2.539105158,0.3226666019,329.6945834,11.23652315,570.7942201,12.56493751,2.14668,41.3725
373,173.6216166,Private room,FALSE,TRUE,2,FALSE,0,1,9,87,1,1.393778973,0.4227440369,353.9459667,12.06304941,880.0466088,19.37253436,2.15409,41.38342
374,219.7034934,Private room,FALSE,TRUE,4,FALSE,0,1,9,84,1,1.600924162,0.1250096985,363.1404277,12.37641147,884.7888533,19.47692576,2.15902,41.37533
375,173.6216166,Private room,FALSE,TRUE,2,FALSE,0,1,9,86,1,1.500926235,0.1016742579,371.8512792,12.67329134,894.8160788,19.69765586,2.16108,41.37541
376,196.8952917,Private room,FALSE,TRUE,2,FALSE,1,0,10,96,1,1.017381208,0.2754829494,719.7783684,24.5312077,1393.416401,30.67338348,2.17303,41.37826
377,231.340331,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,100,1,1.137941231,0.258023142,470.7683871,16.04454592,1096.551639,24.13847641,2.168,41.377
378,185.2584542,Private room,FALSE,TRUE,2,FALSE,1,0,10,91,1,0.6696435297,0.1490594511,977.1026934,33.30123572,1843.65521,40.58452535,2.17465,41.38222
379,341.4248144,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,9,86,0,1.127517416,0.3104644613,777.3983796,26.49499061,1658.319523,36.50471649,2.18254,41.38338
380,142.2021551,Private room,FALSE,TRUE,2,FALSE,1,0,9,92,1,2.151796704,0.4634035589,554.6999989,18.90507062,615.1632401,13.54163619,2.18,41.405
381,234.8313822,Private room,FALSE,TRUE,4,FALSE,1,0,9,95,1,1.174997148,0.1755899924,635.5168596,21.65943957,1384.218882,30.47091778,2.17687,41.3779
382,99.61132963,Private room,FALSE,TRUE,2,FALSE,0,0,8,88,1,2.241535641,0.06082891659,354.1323053,12.06940013,713.9639802,15.71654456,2.1529,41.40268
383,295.1102009,Private room,FALSE,TRUE,3,FALSE,1,0,9,91,2,0.9409147017,0.2833107405,848.3539833,28.91327203,1750.542207,38.53482159,2.17827,41.38138
384,180.3709824,Private room,FALSE,TRUE,2,FALSE,0,0,10,94,1,1.197671415,0.1668804051,377.8899556,12.87909917,963.7322697,21.21471332,2.15698,41.38266
385,215.2814951,Private room,FALSE,TRUE,2,FALSE,0,1,10,95,1,1.281079327,0.8166826853,552.1922257,18.81960166,956.8867155,21.0640216,2.16804,41.39858
386,142.4348919,Private room,FALSE,TRUE,2,FALSE,1,0,8,85,1,2.55289263,0.5881386763,450.6383668,15.35848235,582.4615108,12.82177048,2.17518,41.4098
387,231.340331,Private room,FALSE,TRUE,2,TRUE,0,0,10,97,1,2.204487753,0.2826823954,656.3593559,22.36978546,636.611276,14.01377347,2.17692,41.4063
388,182.9310866,Private room,FALSE,TRUE,2,FALSE,0,0,10,92,1,2.194284232,0.3005225525,319.5157708,10.8896128,736.0079482,16.20180014,2.14866,41.39863
389,738.2409756,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,10,89,2,1.358588391,0.6150869126,623.8003731,21.26012282,847.8874329,18.66461193,2.174,41.399
390,265.5526334,Private room,FALSE,TRUE,2,FALSE,1,0,10,97,1,1.637761601,0.3453080711,993.9185009,33.87434556,817.0436158,17.98564459,2.17486,41.40143
391,225.5219122,Private room,FALSE,TRUE,2,FALSE,0,1,10,100,1,1.814872899,0.5197839241,331.5259976,11.2989407,944.9915228,20.8021718,2.14947,41.39242
392,138.9438406,Private room,FALSE,TRUE,2,FALSE,1,0,9,89,1,1.273443695,0.302280591,415.9284929,14.17551387,1010.445417,22.24301347,2.16555,41.37617
393,289.5245188,Private room,FALSE,TRUE,2,FALSE,0,1,10,93,1,0.6324618818,0.08670835381,478.078403,16.29368305,1212.215169,26.68458669,2.163,41.385
394,367.4913306,Private room,FALSE,TRUE,3,FALSE,0,1,10,95,1,0.6324752625,0.08671524888,478.0755898,16.29358717,1212.216682,26.68462,2.163,41.385
395,254.6140061,Private room,FALSE,TRUE,2,TRUE,0,0,9,93,1,0.1553264658,0.1727212241,623.0037666,21.23297318,1359.571777,29.92835915,2.17122,41.3882
396,208.2993926,Private room,FALSE,TRUE,2,TRUE,0,0,10,98,1,2.491192141,0.1244809917,285.2242423,9.720902203,626.5161021,13.79154763,2.14424,41.3984
397,267.6472642,Private room,FALSE,TRUE,2,FALSE,0,1,10,95,1,0.6324607965,0.08670258944,478.0788418,16.293698,1212.220594,26.68470611,2.163,41.385
398,165.2430935,Private room,FALSE,TRUE,2,FALSE,1,0,8,83,1,2.540360838,0.5752526438,453.9185359,15.47027581,582.0556555,12.81283636,2.17522,41.40968
399,178.2763516,Private room,FALSE,TRUE,2,TRUE,0,0,10,99,1,1.723836984,0.4150597829,360.3717327,12.28204988,814.0093961,17.91885207,2.16514,41.37205
400,229.2457002,Private room,FALSE,TRUE,2,FALSE,0,1,9,91,1,0.5084779455,0.2655760993,653.7195947,22.27981814,1434.017673,31.56714244,2.16471,41.38938
401,173.6216166,Private room,FALSE,TRUE,2,FALSE,1,0,8,92,2,1.162488182,0.4224603719,620.504368,21.14778965,1672.707626,36.82144291,2.18053,41.38029
402,254.6140061,Private room,FALSE,TRUE,2,TRUE,0,0,10,96,1,2.028498629,0.06247218537,1110.921798,37.86200663,845.15491,18.60446069,2.17452,41.40509
403,167.8031978,Private room,FALSE,TRUE,2,FALSE,1,0,10,88,1,0.939440532,0.2693812134,801.2927595,27.30934962,1498.788137,32.9929397,2.1728,41.37894
404,769.6604371,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,9,91,2,1.622060019,0.3769943464,900.7596034,30.69934008,799.3528423,17.59621621,2.17532,41.40119
405,159.6574115,Private room,FALSE,TRUE,2,FALSE,1,0,10,97,1,1.638509421,0.4480237885,397.8359161,13.55888967,813.2615853,17.90239045,2.17432,41.37274
406,329.7879768,Private room,FALSE,TRUE,4,FALSE,0,1,9,92,1,0.2166719166,0.2015612959,692.505476,23.60170353,1534.747553,33.78451712,2.17169,41.38565
407,109.8517467,Private room,FALSE,TRUE,2,FALSE,1,0,10,96,1,1.709082826,0.3564536125,904.3191513,30.82065521,771.9510691,16.99301885,2.17656,41.40172
408,115.6701655,Private room,FALSE,TRUE,2,FALSE,0,0,9,92,1,3.045263248,0.3048616668,245.889345,8.380305463,495.0916132,10.89849014,2.13513,41.37925
409,139.8747876,Private room,FALSE,TRUE,2,FALSE,0,1,9,84,1,1.120279771,0.06796961985,388.7889099,13.25055311,1008.637012,22.20320489,2.15814,41.38246
410,104.0333279,Private room,FALSE,TRUE,2,FALSE,1,0,9,88,1,0.9426116372,0.5170287833,453.253693,15.44761689,2608.333771,57.41745393,2.15885,41.38833
411,196.8952917,Private room,FALSE,TRUE,2,FALSE,0,0,9,96,1,2.606878282,0.3855612308,259.9146354,8.85830998,568.9363362,12.52403977,2.13904,41.38444
412,127.307003,Private room,FALSE,TRUE,2,FALSE,0,0,10,92,1,0.8864799998,0.5550804694,507.4709699,17.29542913,1268.982572,27.93421194,2.16679,41.37953
413,237.1587497,Private room,FALSE,TRUE,4,FALSE,0,1,8,80,1,0.2989190473,0.2789369109,696.5684245,23.74017537,1662.666806,36.60041356,2.17109,41.38457
414,225.7546489,Private room,FALSE,TRUE,2,FALSE,0,1,10,91,1,0.4232299049,0.287152115,784.8695923,26.74962159,1610.053741,35.44223807,2.17262,41.38387
415,237.1587497,Private room,FALSE,TRUE,2,FALSE,1,0,8,70,1,0.5092949544,0.2456724916,798.2854887,27.20685698,1334.800798,29.38307365,2.17595,41.38816
416,439.8724603,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,10,96,2,1.187945753,0.3290497318,391.5776239,13.34559698,992.6491788,21.85126349,2.16017,41.37942
417,289.0590453,Private room,FALSE,TRUE,2,TRUE,1,0,10,98,1,1.39773591,0.5550928192,525.1352661,17.89745684,970.1228902,21.35539054,2.16362,41.39877
418,277.6549445,Private room,FALSE,TRUE,2,FALSE,0,0,10,94,1,1.604986858,0.6542058684,412.5273205,14.05959643,705.4774106,15.52972904,2.18435,41.39675
419,156.1663602,Private room,FALSE,TRUE,3,FALSE,0,0,10,94,1,1.714359966,0.316733096,899.9448174,30.67157086,1097.035622,24.14913036,2.1718,41.40252
420,137.5474201,Private room,FALSE,TRUE,2,FALSE,0,1,8,85,1,0.9822030021,0.284039084,841.8947645,28.69313143,1577.969674,34.73596903,2.17346,41.37868
421,208.2993926,Private room,FALSE,TRUE,2,TRUE,1,0,10,96,1,0.9004171179,0.3217850747,674.1686363,22.97675446,1444.970867,31.80825594,2.18074,41.38643
422,97.05122536,Shared room,TRUE,FALSE,4,FALSE,0,1,9,89,1,0.6645130668,0.06652288649,1180.961238,40.24906371,1880.26931,41.39051439,2.17253,41.38146
423,300.9286196,Entire home/apt,FALSE,FALSE,2,FALSE,1,0,8,84,1,0.6511744703,0.1639459471,963.5300974,32.83865976,1775.607179,39.08657876,2.17464,41.38242
424,117.997533,Private room,FALSE,TRUE,2,FALSE,0,0,9,83,1,0.929342137,0.3769982185,639.4174544,21.79237814,1411.468349,31.0707624,2.18112,41.38684
425,327.4606093,Private room,FALSE,TRUE,3,FALSE,1,0,10,94,1,0.9877375405,0.648626288,579.9521952,19.76570619,1105.612363,24.33793084,2.16756,41.39584
426,488.2817046,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,10,95,2,0.8731015558,0.3192413704,430.4412205,14.67013103,1123.037205,24.72150524,2.15997,41.38498
427,329.5552401,Private room,FALSE,TRUE,2,FALSE,1,0,10,93,1,1.553651794,0.4196668386,818.10304,27.88227109,811.0806296,17.85438091,2.17432,41.40075
428,349.5706007,Private room,FALSE,TRUE,2,FALSE,1,0,10,90,1,1.693410047,0.2917950481,1064.432365,36.27757177,793.2804204,17.46254352,2.17275,41.40225
429,138.9438406,Private room,FALSE,TRUE,2,TRUE,0,0,10,94,1,2.293663539,0.5984754243,383.196629,13.05995916,684.1269591,15.0597399,2.15797,41.4057
430,180.3709824,Private room,FALSE,TRUE,2,FALSE,1,0,9,85,1,1.52915168,0.5085016527,339.5775868,11.57335185,828.9141537,18.24695166,2.15238,41.38348
431,208.5321293,Private room,FALSE,TRUE,2,FALSE,0,0,9,80,1,0.921926777,0.4235371411,580.0529434,19.76913985,1356.674027,29.86457076,2.18098,41.38799
432,185.2584542,Private room,FALSE,TRUE,2,FALSE,0,0,10,94,1,0.8135981483,0.3923205989,594.8806369,20.27449156,1257.616505,27.68400981,2.17963,41.38825
433,193.1715037,Private room,FALSE,TRUE,2,FALSE,1,0,9,82,1,0.9288260333,0.5795931056,463.6540426,15.80207758,1158.758693,25.50784512,2.16495,41.37969
434,197.593502,Private room,FALSE,TRUE,2,FALSE,1,0,10,96,1,0.7892511233,0.4857285696,480.1059619,16.36278552,1162.305458,25.58592034,2.1648,41.38121
435,242.9771685,Private room,FALSE,TRUE,2,FALSE,0,0,10,98,1,0.68239006,0.2764098792,478.4234854,16.30544401,1228.184341,27.0361173,2.16394,41.38303
436,224.5909652,Private room,FALSE,TRUE,2,FALSE,1,0,9,82,1,1.179046569,0.3680424916,651.4424121,22.20220809,1636.338428,36.02084493,2.18326,41.3835
437,167.8031978,Private room,FALSE,TRUE,2,FALSE,1,0,9,92,1,0.4545455454,0.3429149574,823.2949321,28.05921914,1629.278547,35.86543523,2.17538,41.38649
438,287.1971513,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,7,70,1,0.9737940879,0.3498047722,779.5716513,26.56905921,1862.022423,40.98884426,2.17724,41.38026
439,138.9438406,Private room,FALSE,TRUE,2,FALSE,0,1,10,90,1,2.438943716,0.5672471879,463.1935023,15.78638163,583.5676996,12.8461211,2.17141,41.40908
440,364.4657528,Private room,FALSE,TRUE,4,FALSE,1,0,8,78,1,0.459585714,0.2331926165,1286.957713,43.86159453,1404.61899,30.91998694,2.17544,41.38779
441,106.5934322,Private room,FALSE,TRUE,2,FALSE,1,0,9,87,1,0.9031410152,0.5689780335,491.3717102,16.74674039,1287.730755,28.34691713,2.16622,41.37952
442,179.4400354,Private room,FALSE,TRUE,4,TRUE,0,0,10,99,2,1.285468586,0.6818156631,596.0257963,20.31352044,885.5705117,19.49413247,2.17268,41.39854
443,145.9259432,Private room,FALSE,TRUE,2,FALSE,0,0,10,96,1,1.753515013,0.5930725849,556.0504816,18.95109724,762.3312625,16.7812573,2.16776,41.40284
444,381.9210091,Private room,FALSE,TRUE,2,FALSE,0,0,10,96,1,0.3718356062,0.01494400923,618.8824282,21.09251132,1306.598353,28.76225104,2.17343,41.38928
445,370.5169083,Private room,FALSE,TRUE,4,FALSE,1,0,9,88,1,1.084956024,0.2022372307,705.5200779,24.04526216,1574.14626,34.65180391,2.17598,41.37846
446,321.4094538,Private room,FALSE,TRUE,2,TRUE,1,0,10,95,1,1.30711695,0.5536739122,550.4513532,18.76026992,996.3743107,21.9332651,2.16452,41.39816
447,381.9210091,Private room,FALSE,TRUE,2,FALSE,0,0,10,99,0,0.435943592,0.2889858279,793.0285695,27.02769269,1592.803521,35.06250765,2.17302,41.38393
448,156.1663602,Private room,FALSE,TRUE,2,FALSE,1,0,8,79,1,0.9106480723,0.583117904,468.5856342,15.97015418,1165.920297,25.66549406,2.16509,41.37982
449,297.6703051,Private room,FALSE,TRUE,2,FALSE,0,1,10,100,1,1.457152991,0.1346737848,356.9681834,12.16605143,862.8916601,18.99490115,2.15582,41.37952
450,377.4990109,Private room,FALSE,TRUE,2,FALSE,0,1,10,100,1,0.7286703508,0.2223323103,468.4922295,15.96697079,1316.70009,28.98462138,2.16136,41.38635
451,335.6063956,Private room,FALSE,TRUE,3,FALSE,0,1,8,88,1,1.173510319,0.2477579816,672.5790001,22.9225771,1417.685483,31.20762066,2.17763,41.37826
452,242.9771685,Private room,FALSE,TRUE,2,FALSE,0,1,10,100,1,1.174085745,0.4784822734,399.7513203,13.62416974,1061.910429,23.37591677,2.156,41.38783
453,242.9771685,Private room,FALSE,TRUE,4,FALSE,0,1,10,100,1,1.775963712,0.3621167155,329.3032103,11.22318453,881.3393508,19.40099159,2.14939,41.39097
454,196.8952917,Private room,FALSE,TRUE,2,FALSE,0,1,10,88,1,1.76385352,0.39664552,332.4328476,11.32984761,898.321755,19.77482658,2.14966,41.39132
455,317.2201922,Private room,FALSE,TRUE,2,FALSE,0,0,10,80,1,1.4619308,0.3144621535,348.2854265,11.87012907,877.31417,19.31238498,2.15265,41.38558
456,324.2022948,Private room,FALSE,TRUE,3,FALSE,0,1,9,92,1,1.029874692,0.4159438203,718.396171,24.48410018,1697.24075,37.36149247,2.17799,41.38007
457,208.5321293,Private room,FALSE,TRUE,2,FALSE,1,0,10,91,1,0.9958557291,0.5628264959,454.271768,15.48231453,1172.736451,25.81553859,2.165,41.379
458,300.9286196,Private room,FALSE,TRUE,2,FALSE,0,1,10,95,1,0.49146186,0.2318336639,838.1275074,28.56473723,1339.069636,29.47704391,2.17574,41.38813
459,422.4172039,Entire home/apt,FALSE,FALSE,6,FALSE,0,1,10,96,2,1.926861841,0.3350033737,307.0318542,10.46414079,705.7688736,15.53614504,2.148,41.382
460,483.3942328,Private room,FALSE,TRUE,2,FALSE,1,0,10,87,1,0.4678097274,0.1326693506,646.4573968,22.03231073,1255.467647,27.63670685,2.17492,41.38916
461,320.7112435,Private room,FALSE,TRUE,4,FALSE,0,0,10,90,1,0.8816487826,0.2640079296,735.2006097,25.05682255,1523.249331,33.53140585,2.18044,41.38596
462,190.8441362,Private room,FALSE,TRUE,3,TRUE,1,0,10,96,2,1.70350014,0.1797589593,349.7621533,11.9204583,819.0786118,18.03044111,2.15441,41.37727
463,219.7034934,Private room,FALSE,TRUE,2,FALSE,0,1,9,91,1,0.9526031298,0.150236818,414.121702,14.11393553,1060.741956,23.35019509,2.15975,41.38341
464,182.6983499,Private room,FALSE,TRUE,2,TRUE,0,0,10,97,1,2.208501566,0.2445954599,668.3181823,22.77736156,671.7955245,14.78828707,2.17458,41.40673
